"","subject","rt","correct","condition"
"8791",11,0.3249,2,3
"8792",11,0.3334,2,3
"8793",11,0.4307,2,1
"8794",11,0.4048,2,2
"8795",11,0.4207,2,2
"8796",11,0.3751,2,1
"8797",11,0.3416,2,2
"8798",11,0.3967,2,2
"8799",11,0.307,2,3
"8800",11,0.3994,2,2
"8801",11,0.3597,2,1
"8802",11,0.4036,2,2
"8803",11,0.3459,2,3
"8804",11,0.3507,2,2
"8805",11,0.3897,2,1
"8806",11,0.4444,2,2
"8807",11,0.3626,2,1
"8808",11,0.3915,2,2
"8809",11,0.4151,2,1
"8810",11,0.3922,2,1
"8811",11,0.3089,1,2
"8812",11,0.3537,2,1
"8813",11,0.4481,2,2
"8814",11,0.3596,2,3
"8815",11,0.3294,2,3
"8816",11,0.4235,2,2
"8817",11,0.3414,2,2
"8818",11,0.3477,2,3
"8819",11,0.4253,2,2
"8820",11,0.3916,2,1
"8821",11,0.392,2,1
"8822",11,0.4142,2,1
"8823",11,0.3766,2,2
"8824",11,0.4069,2,1
"8825",11,0.3366,2,3
"8826",11,0.3829,2,2
"8827",11,0.3218,2,3
"8828",11,0.3958,2,3
"8829",11,0.3218,2,1
"8830",11,0.3331,2,3
"8831",11,0.4046,2,2
"8832",11,0.3281,2,2
"8833",11,0.3131,2,3
"8834",11,0.3943,2,1
"8835",11,0.3506,2,2
"8836",11,0.3768,2,1
"8837",11,0.3753,2,2
"8838",11,0.3949,2,1
"8839",11,0.353,2,3
"8840",11,0.4217,2,2
"8841",11,0.38,2,2
"8842",11,0.4081,2,1
"8843",11,0.4289,2,1
"8844",11,0.3702,2,1
"8845",11,0.4923,2,1
"8846",11,0.4704,2,1
"8847",11,0.4259,2,3
"8848",11,0.4039,2,2
"8849",11,0.3464,2,2
"8850",11,0.4165,2,2
"8851",11,0.4481,2,2
"8852",11,0.4497,2,2
"8853",11,0.3719,2,3
"8854",11,0.4183,2,1
"8855",11,0.388,2,1
"8856",11,0.449,2,3
"8857",11,0.4761,2,2
"8858",11,0.4066,2,2
"8859",11,0.3896,2,3
"8860",11,0.3228,2,1
"8861",11,0.4155,2,2
"8862",11,0.4031,2,1
"8863",11,0.4586,2,1
"8864",11,0.3606,2,3
"8865",11,0.3929,2,1
"8866",11,0.4014,2,1
"8867",11,0.4081,2,1
"8868",11,0.379,2,2
"8869",11,0.3768,2,3
"8870",11,0.3836,2,2
"8871",11,0.4232,2,2
"8872",11,0.2958,2,3
"8873",11,0.3673,2,2
"8874",11,0.2709,2,3
"8875",11,0.3842,2,2
"8876",11,0.2793,1,3
"8877",11,0.3226,2,1
"8878",11,0.4312,2,1
"8879",11,0.3333,2,1
"8880",11,0.3828,2,3
"8881",11,0.3475,2,3
"8882",11,0.3303,1,3
"8883",11,0.4232,2,1
"8884",11,0.394,2,1
"8885",11,0.6712,2,1
"8886",11,0.3392,2,3
"8887",11,0.3586,2,3
"8888",11,0.5206,2,1
"8889",11,0.4539,2,1
"8890",11,0.4432,2,1
"8891",11,0.3983,2,3
"8892",11,0.3949,2,3
"8893",11,0.4052,2,1
"8894",11,0.5436,2,2
"8895",11,0.3907,2,2
"8896",11,0.41,2,1
"8897",11,0.3153,2,2
"8898",11,0.3775,2,2
"8899",11,0.4131,2,2
"8900",11,0.3746,2,2
"8901",11,0.3597,2,1
"8902",11,0.4027,2,2
"8903",11,0.6245,1,1
"8904",11,0.3101,2,3
"8905",11,0.3446,2,3
"8906",11,0.4501,2,1
"8907",11,0.6927,2,1
"8908",11,0.4135,2,1
"8909",11,0.3999,2,1
"8910",11,0.4068,2,3
"8911",11,0.4597,2,1
"8912",11,0.6174,2,1
"8913",11,0.3843,2,2
"8914",11,0.4507,2,1
"8915",11,0.3181,1,3
"8916",11,0.3662,2,3
"8917",11,0.3907,2,1
"8918",11,0.629,2,1
"8919",11,0.4549,2,2
"8920",11,0.4555,2,2
"8921",11,0.5408,2,1
"8922",11,0.4285,2,2
"8923",11,0.484,2,1
"8924",11,0.3343,2,3
"8925",11,0.5517,2,1
"8926",11,0.4354,2,1
"8927",11,0.4714,2,1
"8928",11,0.3455,2,3
"8929",11,0.4388,2,1
"8930",11,0.6089,2,2
"8931",11,0.3654,2,3
"8932",11,0.3981,2,1
"8933",11,0.3797,2,1
"8934",11,0.3821,2,2
"8935",11,0.3307,2,3
"8936",11,0.3906,2,3
"8937",11,0.3607,2,3
"8938",11,0.6207,2,1
"8939",11,0.4831,2,2
"8940",11,0.5002,2,1
"8941",11,0.4486,2,3
"8942",11,0.4716,2,2
"8943",11,0.3888,2,2
"8944",11,0.3915,2,3
"8945",11,0.3495,2,1
"8946",11,0.4043,2,2
"8947",11,0.2944,2,3
"8948",11,0.3527,2,3
"8949",11,0.3493,2,1
"8950",11,0.3414,2,3
"8951",11,0.4007,2,1
"8952",11,0.3252,1,3
"8953",11,0.3793,2,1
"8954",11,0.3667,2,2
"8955",11,0.4273,2,1
"8956",11,0.4383,2,1
"8957",11,0.3531,2,1
"8958",11,0.4238,2,1
"8959",11,0.3091,2,3
"8960",11,0.406,2,3
"8961",11,0.416,2,1
"8962",11,0.3535,2,3
"8963",11,0.3949,2,1
"8964",11,0.3404,2,3
"8965",11,0.3696,2,3
"8966",11,0.3649,2,3
"8967",11,0.4266,2,1
"8968",11,0.3417,2,1
"8969",11,0.3891,2,3
"8970",11,0.4107,1,3
"8971",11,0.3965,2,1
"8972",11,0.4066,2,1
"8973",11,0.3561,2,3
"8974",11,0.3434,2,3
"8975",11,0.521,2,2
"8976",11,0.3866,2,1
"8977",11,0.426,2,2
"8978",11,0.4036,2,1
"8979",11,0.4758,2,1
"8980",11,0.6691,2,1
"8981",11,0.8635,1,2
"8982",11,0.4028,2,3
"8983",11,0.3537,2,3
"8984",11,0.4201,2,1
"8985",11,0.3906,2,1
"8986",11,0.3607,2,3
"8987",11,0.3678,2,2
"8988",11,0.4581,2,2
"8989",11,0.4245,2,2
"8990",11,0.6474,1,2
"8991",11,0.3654,2,3
"8992",11,0.4421,2,2
"8993",11,0.33,2,3
"8994",11,0.3861,2,1
"8995",11,0.3749,2,2
"8996",11,0.318,2,3
"8997",11,0.3685,2,2
"8998",11,0.3848,2,3
"8999",11,0.3541,2,3
"9000",11,0.4033,2,1
"9001",11,0.401,2,1
"9002",11,0.4412,2,3
"9003",11,0.4361,2,2
"9004",11,0.4249,2,1
"9005",11,0.4945,2,2
"9006",11,0.3919,2,2
"9007",11,0.4283,2,3
"9008",11,0.3705,2,3
"9009",11,0.3709,2,3
"9010",11,0.4236,2,2
"9011",11,0.3297,2,2
"9012",11,0.3851,2,2
"9013",11,0.3067,2,3
"9014",11,0.3725,2,1
"9015",11,0.4269,2,1
"9016",11,0.4409,2,1
"9017",11,0.3528,1,1
"9018",11,0.3601,2,3
"9019",11,0.4531,2,1
"9020",11,0.4526,2,2
"9021",11,0.7834,2,2
"9022",11,0.3845,2,2
"9023",11,0.3676,1,3
"9024",11,0.4561,2,2
"9025",11,0.3498,2,3
"9026",11,0.4432,2,2
"9027",11,0.5244,2,1
"9028",11,0.3663,2,2
"9029",11,0.3594,2,3
"9030",11,0.4166,2,1
"9031",11,0.3915,2,1
"9032",11,0.4229,2,2
"9033",11,0.4669,2,1
"9034",11,0.4425,2,1
"9035",11,0.3308,1,3
"9036",11,0.4282,2,1
"9037",11,0.3605,2,3
"9038",11,0.4164,2,1
"9039",11,0.4,2,3
"9040",11,0.5513,2,1
"9041",11,0.4351,2,2
"9042",11,0.4014,2,3
"9043",11,0.5262,2,1
"9044",11,0.4342,2,2
"9045",11,0.4516,2,1
"9046",11,0.4391,2,3
"9047",11,0.4108,2,2
"9048",11,0.4177,2,3
"9049",11,0.5556,2,2
"9050",11,0.3914,2,1
"9051",11,0.4977,2,1
"9052",11,0.4131,2,1
"9053",11,0.3512,1,3
"9054",11,0.7136,2,1
"9055",11,0.7295,2,1
"9056",11,0.4962,2,1
"9057",11,0.3998,2,2
"9058",11,0.452,2,1
"9059",11,0.3907,2,1
"9060",11,0.4151,2,2
"9061",11,0.3322,2,3
"9062",11,0.3963,2,2
"9063",11,0.3703,2,3
"9064",11,0.3905,2,3
"9065",11,0.3443,2,3
"9066",11,0.3543,2,1
"9067",11,0.3699,2,2
"9068",11,0.4249,2,3
"9069",11,0.3724,2,2
"9070",11,0.5077,2,2
"9071",11,0.4041,2,1
"9072",11,0.4769,2,2
"9073",11,0.4496,2,1
"9074",11,0.3135,2,3
"9075",11,0.4714,2,2
"9076",11,0.3389,1,3
"9077",11,0.404,2,1
"9078",11,0.3749,2,3
"9079",11,0.3967,2,3
"9080",11,0.4174,2,2
"9081",11,0.3932,2,1
"9082",11,0.3719,2,3
"9083",11,0.4088,2,1
"9084",11,0.4157,2,3
"9085",11,0.4432,2,1
"9086",11,0.3841,2,1
"9087",11,0.4431,2,3
"9088",11,0.3761,2,3
"9089",11,0.3328,2,3
"9090",11,0.4067,2,2
"9091",11,0.3735,2,2
"9092",11,0.327,2,3
"9093",11,0.3381,2,1
"9094",11,0.3217,2,3
"9095",11,0.2872,2,3
"9096",11,0.3808,2,2
"9097",11,0.3835,2,2
"9098",11,0.3965,2,1
"9099",11,0.3514,2,1
"9100",11,0.4278,2,2
"9101",11,0.3914,2,1
"9102",11,0.3961,2,2
"9103",11,0.4097,2,2
"9104",11,0.4105,2,2
"9105",11,0.3179,2,1
"9106",11,0.3696,2,2
"9107",11,0.3703,1,2
"9108",11,0.388,2,1
"9109",11,0.3915,2,2
"9110",11,0.335,2,3
"9111",11,0.4033,2,3
"9112",11,0.4332,2,1
"9113",11,0.3571,2,3
"9114",11,0.4671,2,1
"9115",11,0.3471,2,2
"9116",11,0.4501,2,1
"9117",11,0.4346,2,1
"9118",11,0.3586,2,1
"9119",11,0.3533,2,3
"9120",11,0.4324,2,3
"9121",11,0.479,2,1
"9122",11,0.4596,2,3
"9123",11,0.7413,2,1
"9124",11,0.6568,2,2
"9125",11,0.632,2,2
"9126",11,0.4995,2,1
"9127",11,0.5201,2,2
"9128",11,0.3559,2,2
"9129",11,0.3259,2,3
"9130",11,0.4409,2,3
"9131",11,0.3386,2,3
"9132",11,0.4066,2,1
"9133",11,0.3838,2,2
"9134",11,0.4121,2,2
"9135",11,0.4052,2,2
"9136",11,0.2844,2,3
"9137",11,0.4182,2,3
"9138",11,0.4298,2,1
"9139",11,0.262,2,3
"9140",11,0.4472,2,2
"9141",11,0.3263,2,3
"9142",11,0.3034,2,2
"9143",11,0.4264,2,3
"9144",11,0.4279,2,2
"9145",11,0.3713,1,2
"9146",11,0.3649,2,1
"9147",11,0.3815,2,1
"9148",11,0.2958,2,3
"9149",11,0.3061,2,3
"9150",11,0.3071,2,3
"9151",11,0.3486,2,3
"9152",11,0.4123,2,2
"9153",11,0.3676,2,3
"9154",11,0.3812,2,1
"9155",11,0.396,2,2
"9156",11,0.4279,2,1
"9157",11,0.3968,2,2
"9158",11,0.363,2,2
"9159",11,0.4338,2,2
"9160",11,0.437,2,2
"9161",11,0.4126,2,1
"9162",11,0.3672,1,1
"9163",11,0.4477,2,2
"9164",11,0.3423,2,3
"9165",11,0.4101,2,1
"9166",11,0.3824,2,1
"9167",11,0.4383,2,1
"9168",11,0.4329,2,1
"9169",11,0.4731,2,3
"9170",11,0.4605,2,1
"9171",11,0.5741,2,2
"9172",11,0.4106,2,1
"9173",11,0.345,2,3
"9174",11,0.3766,2,3
"9175",11,0.3877,2,2
"9176",11,0.3889,2,3
"9177",11,0.3049,2,3
"9178",11,0.3781,2,2
"9179",11,0.4184,2,3
"9180",11,0.3648,2,3
"9181",11,0.3473,2,3
"9182",11,0.3844,2,1
"9183",11,0.3658,2,3
"9184",11,0.4046,2,2
"9185",11,0.3341,2,3
"9186",11,0.377,2,3
"9187",11,0.4393,2,3
"9188",11,0.4293,2,2
"9189",11,0.4148,2,1
"9190",11,0.3762,2,2
"9191",11,0.4073,2,1
"9192",11,0.3769,2,2
"9193",11,0.3633,2,2
"9194",11,0.4369,2,1
"9195",11,0.4379,2,1
"9196",11,0.3396,2,3
"9197",11,0.4373,2,1
"9198",11,0.4004,2,1
"9199",11,0.3108,2,3
"9200",11,0.509,2,1
"9201",11,0.3423,2,3
"9202",11,0.3833,2,1
"9203",11,0.4039,2,1
"9204",11,0.3444,2,3
"9205",11,0.3755,2,2
"9206",11,0.3,2,3
"9207",11,0.4714,2,2
"9208",11,0.3208,2,2
"9209",11,0.3261,2,1
"9210",11,0.3142,2,1
"9211",11,0.3255,2,1
"9212",11,0.4057,2,1
"9213",11,0.4173,2,1
"9214",11,0.36,2,2
"9215",11,0.476,1,1
"9216",11,0.554,2,2
"9217",11,0.3727,2,1
"9218",11,0.4388,2,2
"9219",11,0.3479,2,2
"9220",11,0.3468,2,3
"9221",11,0.3742,2,1
"9222",11,0.432,2,3
"9223",11,0.3918,2,3
"9224",11,0.3666,2,1
"9225",11,0.3817,2,2
"9226",11,0.4226,2,2
"9227",11,0.309,2,3
"9228",11,0.3624,2,2
"9229",11,0.3789,2,3
"9230",11,0.6008,2,2
"9231",11,0.4103,2,1
"9232",11,0.4116,2,3
"9233",11,0.4048,2,1
"9234",11,0.431,2,1
"9235",11,0.3332,1,3
"9236",11,0.3745,2,3
"9237",11,0.3853,2,3
"9238",11,0.4207,2,1
"9239",11,0.35,2,2
"9240",11,0.4515,2,2
"9241",11,0.4788,2,2
"9242",11,0.4434,2,1
"9243",11,0.3338,2,3
"9244",11,0.3054,2,3
"9245",11,0.342,2,1
"9246",11,0.3694,2,2
"9247",11,0.3432,2,2
"9248",11,0.4171,2,2
"9249",11,0.3316,2,3
"9250",11,0.371,2,3
"9251",11,0.3881,2,2
"9252",11,0.4071,2,1
"9253",11,0.4337,2,1
"9254",11,0.4383,2,3
"9255",11,0.4185,2,2
"9256",11,0.4251,2,1
"9257",11,0.5829,2,1
"9258",11,0.6552,2,2
"9259",11,0.3964,2,2
"9260",11,0.3583,2,2
"9261",11,0.329,1,3
"9262",11,0.5733,2,2
"9263",11,0.4087,2,3
"9264",11,0.4884,2,2
"9265",11,0.8288,2,1
"9266",11,0.8605,2,1
"9267",11,0.3227,2,3
"9268",11,0.4459,2,2
"9269",11,0.3527,2,2
"9270",11,0.367,2,3
"9271",11,0.4002,2,3
"9272",11,0.8768,2,1
"9273",11,0.6585,2,1
"9274",12,0.3362,2,2
"9275",12,0.3834,2,2
"9276",12,0.5164,1,2
"9277",12,0.5012,2,2
"9278",12,0.5208,2,2
"9279",12,0.5289,2,3
"9280",12,0.3828,2,1
"9281",12,0.3721,1,2
"9282",12,0.464,2,2
"9283",12,0.4131,2,1
"9284",12,0.3905,2,2
"9285",12,0.4385,2,1
"9286",12,0.4818,2,1
"9287",12,0.3963,2,3
"9288",12,0.5277,2,1
"9289",12,0.4886,2,3
"9290",12,0.4126,2,1
"9291",12,0.4349,2,2
"9292",12,0.3988,2,2
"9293",12,0.3337,2,3
"9294",12,0.5487,2,1
"9295",12,0.3805,2,3
"9296",12,0.3774,2,3
"9297",12,0.5255,2,1
"9298",12,0.4129,2,3
"9299",12,0.4475,2,1
"9300",12,0.4228,2,1
"9301",12,0.3845,2,2
"9302",12,0.282,2,3
"9303",12,0.635,2,2
"9304",12,0.3334,2,3
"9305",12,0.4711,2,1
"9306",12,0.5049,2,2
"9307",12,0.4407,2,2
"9308",12,0.4647,2,2
"9309",12,0.9796,2,2
"9310",12,0.5496,2,2
"9311",12,0.5894,2,2
"9312",12,0.4378,2,3
"9313",12,0.4186,2,1
"9314",12,0.4888,2,2
"9315",12,1.2521,2,1
"9316",12,0.6352,2,2
"9317",12,0.5834,2,1
"9318",12,0.5745,2,3
"9319",12,0.3701,2,3
"9320",12,0.5166,2,3
"9321",12,0.5674,2,1
"9322",12,0.6467,2,1
"9323",12,0.4639,2,3
"9324",12,0.4549,2,2
"9325",12,0.4069,2,3
"9326",12,0.4535,2,3
"9327",12,0.407,2,1
"9328",12,0.4847,2,3
"9329",12,0.5847,2,2
"9330",12,1.2715,2,1
"9331",12,0.6565,2,2
"9332",12,0.4642,2,1
"9333",12,0.4074,2,2
"9334",12,0.3201,2,3
"9335",12,0.4539,2,2
"9336",12,0.3084,2,3
"9337",12,0.3288,2,3
"9338",12,0.4431,2,2
"9339",12,0.4969,1,1
"9340",12,0.8469,2,1
"9341",12,0.4078,2,3
"9342",12,0.4075,2,3
"9343",12,0.681,2,1
"9344",12,0.4401,2,3
"9345",12,0.3818,1,3
"9346",12,0.4791,2,2
"9347",12,0.4538,2,1
"9348",12,0.4743,2,1
"9349",12,0.6495,2,1
"9350",12,0.6486,2,2
"9351",12,0.4464,2,1
"9352",12,1.0589,2,2
"9353",12,0.5216,2,1
"9354",12,0.4299,2,3
"9355",12,0.4854,1,3
"9356",12,0.4475,2,1
"9357",12,1.0039,2,2
"9358",12,0.2923,2,3
"9359",12,0.4028,2,3
"9360",12,0.5083,2,3
"9361",12,0.628,2,2
"9362",12,0.5727,2,1
"9363",12,0.5197,2,3
"9364",12,0.4368,2,2
"9365",12,0.961,2,1
"9366",12,0.4216,2,3
"9367",12,0.752,2,2
"9368",12,0.4998,2,3
"9369",12,0.4979,2,2
"9370",12,0.3499,2,3
"9371",12,0.5994,2,3
"9372",12,0.5865,1,3
"9373",12,0.6286,2,1
"9374",12,0.7526,2,2
"9375",12,0.2669,2,3
"9376",12,0.4631,2,2
"9377",12,0.4356,2,1
"9378",12,0.4575,2,1
"9379",12,0.4489,2,1
"9380",12,0.3876,2,2
"9381",12,0.4375,2,2
"9382",12,0.8116,2,2
"9383",12,0.4245,2,3
"9384",12,0.4229,2,3
"9385",12,0.6115,2,1
"9386",12,0.6604,2,2
"9387",12,0.337,2,3
"9388",12,0.715,2,1
"9389",12,0.3229,2,3
"9390",12,0.5678,2,2
"9391",12,0.421,2,2
"9392",12,0.3631,2,1
"9393",12,0.4172,2,2
"9394",12,0.4657,2,1
"9395",12,0.3125,2,3
"9396",12,0.4672,2,1
"9397",12,0.4911,2,1
"9398",12,0.6299,2,1
"9399",12,0.3653,2,3
"9400",12,0.7197,2,1
"9401",12,0.4904,2,2
"9402",12,0.5342,2,1
"9403",12,0.3277,2,3
"9404",12,0.5523,2,1
"9405",12,0.47,1,3
"9406",12,0.3951,1,3
"9407",12,0.4577,1,3
"9408",12,1.438,2,1
"9409",12,0.4619,2,1
"9410",12,0.5621,2,1
"9411",12,1.073,2,1
"9412",12,0.502,1,3
"9413",12,0.4368,2,3
"9414",12,0.5985,2,2
"9415",12,0.5343,2,1
"9416",12,0.3959,1,3
"9417",12,0.4291,2,2
"9418",12,0.7511,2,2
"9419",12,0.8419,2,2
"9420",12,0.7033,2,1
"9421",12,0.5909,2,3
"9422",12,0.4838,2,3
"9423",12,0.8018,2,1
"9424",12,1.2554,2,1
"9425",12,0.9855,2,1
"9426",12,0.6197,2,3
"9427",12,0.4533,2,3
"9428",12,0.7912,2,2
"9429",12,0.4668,2,2
"9430",12,0.8428,2,1
"9431",12,0.5542,2,2
"9432",12,0.4617,2,2
"9433",12,0.6313,2,1
"9434",12,0.758,1,2
"9435",12,0.4384,2,3
"9436",12,0.6021,2,2
"9437",12,0.7202,2,1
"9438",12,0.4727,2,3
"9439",12,0.465,2,3
"9440",12,0.7021,2,2
"9441",12,0.4202,1,3
"9442",12,0.5971,2,2
"9443",12,0.4886,2,3
"9444",12,0.3736,2,3
"9445",12,0.3543,2,1
"9446",12,0.3658,2,2
"9447",12,0.7539,2,2
"9448",12,0.7572,2,1
"9449",12,0.9282,2,1
"9450",12,0.6713,2,1
"9451",12,0.4137,2,2
"9452",12,0.2653,2,3
"9453",12,0.534,2,1
"9454",12,0.3971,2,3
"9455",12,0.3913,2,2
"9456",12,0.3246,2,3
"9457",12,0.3604,2,3
"9458",12,0.2832,2,3
"9459",12,0.9407,2,1
"9460",12,0.4067,2,2
"9461",12,0.3635,2,2
"9462",12,0.4108,2,1
"9463",12,0.325,2,3
"9464",12,0.8149,2,1
"9465",12,0.4802,2,2
"9466",12,0.6451,2,2
"9467",12,0.472,2,2
"9468",12,0.5156,2,2
"9469",12,0.7175,2,2
"9470",12,0.3793,2,2
"9471",12,0.4589,2,1
"9472",12,0.361,2,2
"9473",12,0.2714,1,3
"9474",12,0.4912,2,1
"9475",12,0.3078,1,3
"9476",12,0.6054,2,2
"9477",12,0.5468,2,1
"9478",12,0.3596,2,3
"9479",12,0.4325,2,2
"9480",12,0.3494,2,2
"9481",12,0.3522,2,3
"9482",12,0.5287,2,3
"9483",12,0.4504,1,3
"9484",12,0.3131,2,3
"9485",12,0.4957,2,2
"9486",12,0.3975,2,3
"9487",12,0.8983,2,1
"9488",12,0.4715,1,3
"9489",12,0.7781,2,1
"9490",12,0.4418,2,1
"9491",12,0.5528,2,2
"9492",12,0.7485,2,1
"9493",12,0.4919,2,2
"9494",12,0.6105,2,2
"9495",12,0.6681,2,1
"9496",12,0.8321,2,1
"9497",12,0.567,2,2
"9498",12,0.8351,2,1
"9499",12,0.6716,2,2
"9500",12,0.8046,2,3
"9501",12,0.5562,2,3
"9502",12,0.5063,2,1
"9503",12,0.5818,2,2
"9504",12,0.4997,2,1
"9505",12,0.5678,2,1
"9506",12,0.5358,2,2
"9507",12,0.5234,2,2
"9508",12,0.4804,2,2
"9509",12,0.3522,1,3
"9510",12,0.3146,2,3
"9511",12,0.4675,2,2
"9512",12,0.853,2,1
"9513",12,0.2664,1,3
"9514",12,0.9635,2,1
"9515",12,0.3259,2,3
"9516",12,0.3863,2,2
"9517",12,0.508,2,1
"9518",12,0.4404,2,1
"9519",12,0.2736,1,3
"9520",12,0.461,2,1
"9521",12,0.5021,2,2
"9522",12,0.5109,2,2
"9523",12,0.7775,2,2
"9524",12,0.6391,1,2
"9525",12,0.6262,2,1
"9526",12,0.4806,2,2
"9527",12,0.6614,2,3
"9528",12,0.4959,2,1
"9529",12,0.5577,1,3
"9530",12,0.3933,2,2
"9531",12,0.5934,2,2
"9532",12,0.3866,2,3
"9533",12,0.4235,2,2
"9534",12,0.5047,2,2
"9535",12,0.3604,2,2
"9536",12,0.3281,2,3
"9537",12,0.4383,2,2
"9538",12,0.3042,2,2
"9539",12,0.3701,2,2
"9540",12,0.5193,2,2
"9541",12,0.3377,1,3
"9542",12,0.8085,2,1
"9543",12,0.3853,1,3
"9544",12,0.5653,2,2
"9545",12,0.4331,2,2
"9546",12,0.3775,1,3
"9547",12,0.3993,2,3
"9548",12,0.2883,2,3
"9549",12,0.4684,2,2
"9550",12,0.569,2,2
"9551",12,0.7174,2,2
"9552",12,1.14,2,1
"9553",12,0.6348,2,3
"9554",12,0.5966,2,2
"9555",12,0.8024,2,1
"9556",12,1.1427,2,1
"9557",12,0.4124,2,2
"9558",12,0.5411,2,2
"9559",12,0.532,2,1
"9560",12,0.5733,2,1
"9561",12,0.5697,2,2
"9562",12,0.5933,2,2
"9563",12,0.7489,2,1
"9564",12,0.8867,2,2
"9565",12,0.5199,2,2
"9566",12,0.2776,2,3
"9567",12,0.3678,1,3
"9568",12,0.8612,2,1
"9569",12,0.5775,2,1
"9570",12,1.3211,2,1
"9571",12,0.4615,2,2
"9572",12,0.5007,2,2
"9573",12,0.3725,2,3
"9574",12,0.3118,1,3
"9575",12,0.373,2,2
"9576",12,0.4749,2,2
"9577",12,0.4255,2,2
"9578",12,0.3423,2,3
"9579",12,0.2849,2,3
"9580",12,0.344,2,3
"9581",12,0.5117,2,2
"9582",12,0.4284,2,3
"9583",12,0.8268,2,1
"9584",12,0.7523,2,1
"9585",12,0.4748,2,3
"9586",12,0.4633,2,2
"9587",12,0.6757,2,2
"9588",12,0.9038,2,1
"9589",12,0.747,2,1
"9590",12,0.4104,2,2
"9591",12,0.8645,2,1
"9592",12,0.3638,2,3
"9593",12,0.3575,2,3
"9594",12,1.2803,2,1
"9595",12,0.6118,2,2
"9596",12,0.446,2,2
"9597",12,0.5594,2,2
"9598",12,0.6596,2,2
"9599",12,0.4164,2,2
"9600",12,0.5704,2,2
"9601",12,0.4946,2,1
"9602",12,0.8188,2,1
"9603",12,0.3913,1,3
"9604",12,0.6977,2,2
"9605",12,1.1041,2,1
"9606",12,1.1369,2,1
"9607",12,0.4249,2,3
"9608",12,0.4841,1,3
"9609",12,0.6194,2,2
"9610",12,0.4862,2,1
"9611",12,0.5119,1,2
"9612",12,0.4386,2,1
"9613",12,0.4396,2,1
"9614",12,0.6526,2,1
"9615",12,0.2773,2,3
"9616",12,0.2921,1,3
"9617",12,0.4205,2,2
"9618",12,0.6191,1,2
"9619",12,0.5508,2,1
"9620",12,0.3939,2,3
"9621",12,0.4247,2,3
"9622",12,0.2772,1,3
"9623",12,0.5462,2,1
"9624",12,0.5539,1,2
"9625",12,0.4731,2,2
"9626",12,0.3972,1,3
"9627",12,0.4269,1,3
"9628",12,0.4197,2,2
"9629",12,0.3271,2,3
"9630",12,1.1753,2,1
"9631",12,0.8982,2,1
"9632",12,0.4122,2,2
"9633",12,0.4901,2,2
"9634",12,0.4818,2,2
"9635",12,0.455,2,3
"9636",12,0.6149,2,2
"9637",12,0.5779,2,1
"9638",12,0.8825,2,1
"9639",12,0.5948,2,2
"9640",12,1.2163,2,1
"9641",12,0.3795,1,3
"9642",12,0.4139,2,3
"9643",12,0.4135,2,3
"9644",12,0.3572,2,3
"9645",12,0.4853,1,2
"9646",12,0.5371,2,2
"9647",12,0.4661,2,2
"9648",12,0.529,2,3
"9649",12,0.3056,2,3
"9650",12,0.3733,1,2
"9651",12,0.8543,2,2
"9652",12,0.4867,2,1
"9653",12,0.534,2,2
"9654",12,1.0848,2,1
"9655",12,0.8422,2,2
"9656",12,0.5451,2,2
"9657",12,0.5099,2,2
"9658",12,0.6364,2,1
"9659",12,1.2341,2,1
"9660",12,0.9406,2,1
"9661",12,0.4657,2,2
"9662",12,0.3124,1,3
"9663",12,0.3679,2,3
"9664",12,0.3326,1,3
"9665",12,0.3243,2,3
"9666",12,1.0004,2,1
"9667",12,1.0831,1,1
"9668",12,0.9081,2,1
"9669",12,0.4992,2,2
"9670",12,0.599,2,2
"9671",12,0.7439,2,1
"9672",12,0.3978,2,1
"9673",12,0.647,1,2
"9674",12,0.6617,2,2
"9675",12,0.6302,2,2
"9676",12,0.722,1,2
"9677",12,0.7276,2,3
"9678",12,0.5285,2,2
"9679",12,0.5959,2,1
"9680",12,0.4422,2,3
"9681",12,0.541,2,3
"9682",12,0.4687,2,2
"9683",12,0.4203,1,3
"9684",12,0.3223,2,3
"9685",12,0.3448,1,3
"9686",12,0.3342,2,3
"9687",12,0.4883,2,2
"9688",12,0.3223,2,3
"9689",12,0.5388,2,3
"9690",12,0.3273,2,3
"9691",12,0.3295,2,3
"9692",12,0.358,1,2
"9693",12,0.5586,2,1
"9694",12,0.4681,2,1
"9695",12,0.6585,1,2
"9696",12,0.3576,2,3
"9697",12,0.4446,2,3
"9698",12,0.3765,2,2
"9699",12,0.5946,2,1
"9700",12,0.309,2,3
"9701",12,0.4192,2,1
"9702",12,0.4958,2,3
"9703",12,0.446,1,3
"9704",12,0.5065,2,1
"9705",12,0.4421,2,1
"9706",12,0.338,2,3
"9707",12,0.436,2,2
"9708",12,0.3678,1,2
"9709",12,0.5775,2,3
"9710",12,0.7517,2,1
"9711",12,0.2962,2,3
"9712",12,0.4111,2,2
"9713",12,0.5809,2,1
"9714",12,0.5827,2,1
"9715",12,0.3381,2,3
"9716",12,0.453,1,3
"9717",12,0.7482,2,1
"9718",12,0.4407,2,1
"9719",12,0.5133,2,1
"9720",12,0.5409,2,1
"9721",12,0.3878,2,2
"9722",12,0.556,2,1
"9723",12,0.3892,2,2
"9724",12,0.3601,2,3
"9725",12,0.4486,2,3
"9726",12,0.4682,2,2
"9727",12,0.4747,2,2
"9728",12,0.4202,2,3
